[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Redovni', 'Računovodstvo i financije (stručni)', 'Split', 63.0, 623.0, 99.0, 1.57, 0, 63.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Redovni', 'Informacijska tehnologija (stručni)', 'Split', 62.0, 569.0, 106.0, 1.71, 0, 62.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Južnoslavenski jezici i književnosti (dvopredmetni)', 'Zagreb', 70.0, 333.0, 17.0, 0.24, 0, 62.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Ekonomija', 'Zagreb', 60.0, 2020.0, 207.0, 3.45, 0, 62.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Informacijske znanosti (dvopredmetni)', 'Zagreb', 66.0, 590.0, 41.0, 0.62, 0, 61.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Građevinski i arhitektonski fakultet Sveučilišta u Osijeku', 'Redovni', 'Građevinarstvo; smjer: opći  (stručni)', 'Osijek', 65.0, 505.0, 98.0, 1.51, 0, 61.0]
[2014, 'l', 'Veleučilište u Slavonskom Brodu', 'Javna veleučilišta', 'Veleučilište u Slavonskom Brodu', 'Redovni', 'Bilinogojstvo; smjerovi: Ratarstvo, Hortikultura (stručni)', 'Slavonski Brod', 65.0, 171.0, 55.0, 0.85, 0, 61.0]
[2014, 'l', 'Veleučilište VERN', 'Privatna veleučilišta', 'Veleučilište VERN', 'Redovni', 'Ekonomija poduzetništva (stručni)', 'Zagreb', 110.0, 201.0, 61.0, 0.55, 0, 61.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Porezni studij (stručni)', 'Zagreb', 60.0, 779.0, 84.0, 1.4, 0, 60.0]
[2014, 'l', 'Zdravstveno veleučilište u Zagrebu', 'Javna veleučilišta', 'Zdravstveno veleučilište u Zagrebu', 'Izvanredni', 'Fizioterapija (izvanredni, stručni)', 'Pakrac', 60.0, 228.0, 82.0, 1.37, 0, 60.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Agronomski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Animalne znanosti', 'Zagreb', 60.0, 554.0, 90.0, 1.5, 0, 60.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet za odgojne i obrazovne znanosti Sveučilišta u Osijeku', 'Redovni', 'Učiteljski studij', 'Osijek', 60.0, 783.0, 119.0, 1.98, 0, 60.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Prehrambeno-biotehnološki fakultet Sveučilišta u Zagrebu', 'Redovni', 'Biotehnologija', 'Zagreb', 62.0, 701.0, 85.0, 1.37, 0, 60.0]
[2014, 'l', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Javna veleučilišta', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Redovni', 'Fizioterapija (stručni)', 'Vukovar', 60.0, 529.0, 173.0, 2.88, 0, 60.0]
[2014, 'l', 'Veleučilište Velika Gorica', 'Privatna veleučilišta', 'Veleučilište Velika Gorica', 'Redovni', 'Održavanje računalnih sustava (stručni)', 'Velika Gorica', 60.0, 223.0, 69.0, 1.15, 0, 60.0]
[2014, 'l', 'Veleučilište Velika Gorica', 'Privatna veleučilišta', 'Veleučilište Velika Gorica', 'Redovni', 'Upravljanje u kriznim uvjetima (stručni)', 'Velika Gorica', 60.0, 180.0, 53.0, 0.88, 0, 60.0]
[2014, 'l', 'Tehničko veleučilište u Zagrebu', 'Javna veleučilišta', 'Tehničko veleučilište u Zagrebu', 'Redovni', 'Mehatronika (stručni)', 'Zagreb', 60.0, 528.0, 81.0, 1.35, 0, 60.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet organizacije i informatike u Varaždinu Sveučilišta u Zagrebu', 'Redovni', 'Primjena informacijske tehnologije u poslovanju (stručni)', 'Varaždin', 60.0, 547.0, 111.0, 1.85, 0, 60.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Filozofija (dvopredmetni)', 'Zagreb', 66.0, 474.0, 35.0, 0.53, 0, 60.0]
[2014, 'l', 'Međimursko veleučilište u Čakovcu', 'Javna veleučilišta', 'Međimursko veleučilište u Čakovcu', 'Redovni', 'Računarstvo (stručni)', 'Čakovec', 62.0, 261.0, 78.0, 1.26, 0, 60.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Odjel za matematiku Sveučilišta u Osijeku', 'Redovni', 'Matematika', 'Osijek', 61.0, 239.0, 58.0, 0.95, 0, 60.0]
[2014, 'l', 'Veleučilište u Požegi', 'Javna veleučilišta', 'Veleučilište u Požegi', 'Redovni', 'Upravni studij (stručni)', 'Požega', 65.0, 220.0, 58.0, 0.89, 0, 60.0]
[2014, 'l', 'Visoka škola za menadžment u turizmu i informatici u Virovitici', 'Javne visoke škole', 'Visoka škola za menadžment u turizmu i informatici u Virovitici', 'Redovni', 'Menadžment; smjer: Informatički menadžment (stručni)', 'Virovitica', 65.0, 171.0, 54.0, 0.83, 0, 60.0]
[2014, 'l', 'Međimursko veleučilište u Čakovcu', 'Javna veleučilišta', 'Međimursko veleučilište u Čakovcu', 'Redovni', 'Menadžment turizma i sporta (stručni)', 'Čakovec', 62.0, 429.0, 117.0, 1.89, 0, 60.0]
[2014, 'l', 'Međimursko veleučilište u Čakovcu', 'Javna veleučilišta', 'Međimursko veleučilište u Čakovcu', 'Izvanredni', 'Menadžment turizma i sporta (izvanredni, stručni)', 'Čakovec', 60.0, 141.0, 56.0, 0.93, 0, 60.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Kemijsko-tehnološki fakultet Sveučilišta u Splitu', 'Redovni', 'Kemijska tehnologija; smjer: Kemijsko inženjerstvo', 'Split', 60.0, 278.0, 56.0, 0.93, 0, 60.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Izobrazba trenera; smjer: Kondicijska priprema sportaša (izvanredni, stručni)', 'Zagreb', 80.0, 189.0, 77.0, 0.96, 0, 59.0]
[2014, 'l', 'RIT Croatia', 'Privatne visoke škole', 'RIT Croatia', 'Redovni', 'Međunarodno poslovanje (stručni)', 'Zagreb', 130.0, 107.0, 60.0, 0.46, 0, 58.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Francuski jezik i književnost (dvopredmetni)', 'Zagreb', 66.0, 173.0, 47.0, 0.71, 0, 58.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Indologija (dvopredmetni)', 'Zagreb', 66.0, 291.0, 19.0, 0.29, 0, 58.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet kemijskog inženjerstva i tehnologije Sveučilišta u Zagrebu', 'Redovni', 'Ekoinženjerstvo', 'Zagreb', 57.0, 492.0, 53.0, 0.93, 0, 56.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Agronomski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Biljne znanosti', 'Zagreb', 55.0, 576.0, 67.0, 1.22, 0, 55.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Agronomski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Fitomedicina', 'Zagreb', 55.0, 537.0, 78.0, 1.42, 0, 55.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet kemijskog inženjerstva i tehnologije Sveučilišta u Zagrebu', 'Redovni', 'Kemija i inženjerstvo materijala', 'Zagreb', 58.0, 366.0, 47.0, 0.81, 0, 55.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet kemijskog inženjerstva i tehnologije Sveučilišta u Zagrebu', 'Redovni', 'Kemijsko inženjerstvo', 'Zagreb', 58.0, 606.0, 64.0, 1.1, 0, 55.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet kemijskog inženjerstva i tehnologije Sveučilišta u Zagrebu', 'Redovni', 'Primijenjena kemija', 'Zagreb', 57.0, 470.0, 60.0, 1.05, 0, 55.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Rudarsko-geološko-naftni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Rudarstvo', 'Zagreb', 60.0, 465.0, 51.0, 0.85, 0, 55.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Izobrazba trenera; smjerovi: Akrobatski Rock and Roll, Atletika, Badminton, Bejzbol, Biciklizam, Biljar, Boks, Dizanje utega, Hokej na travi, Hrvanje, Jedrenje, Jedrenje na daski, Judo, Kajakaštvo, Karate, Kickboxing, Klizanje, Konjički sport, Košarka, Ku (izvanredni, stručni)', 'Zagreb', 110.0, 195.0, 81.0, 0.74, 0, 55.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Agronomski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Agroekologija', 'Zagreb', 55.0, 672.0, 76.0, 1.38, 0, 55.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Metalurški fakultet Sveučilišta u Zagrebu', 'Redovni', 'Metalurgija; smjerovi: Metalurško inženjerstvo, Industrijska ekologija', 'Sisak', 58.0, 141.0, 57.0, 0.98, 0, 55.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Splitu', 'Redovni', 'Pomorske tehnologije jahta i marina', 'Split', 55.0, 554.0, 86.0, 1.56, 0, 55.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Splitu', 'Redovni', 'Pomorski menadžment', 'Split', 55.0, 737.0, 94.0, 1.71, 0, 55.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Rijeci', 'Redovni', 'Elektroničke i informatičke tehnologije u pomorstvu', 'Rijeka', 57.0, 285.0, 78.0, 1.37, 0, 54.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Rijeci', 'Redovni', 'Tehnologija i organizacija prometa', 'Rijeka', 57.0, 381.0, 60.0, 1.05, 0, 54.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Edukacijsko-rehabilitacijski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Logopedija', 'Zagreb', 50.0, 662.0, 189.0, 3.78, 0, 54.0]
[2014, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za germanistiku Sveučilišta u Zadru', 'Redovni', 'Njemački jezik i književnost (dvopredmetni)', 'Zadar', 75.0, 108.0, 36.0, 0.48, 0, 54.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Hrvatski studiji Sveučilišta u Zagrebu', 'Redovni', 'Filozofija (dvopredmetni)', 'Zagreb', 60.0, 237.0, 29.0, 0.48, 0, 54.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Edukacijsko-rehabilitacijski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Rehabilitacija', 'Zagreb', 52.0, 533.0, 143.0, 2.75, 0, 53.0]
[2014, 'l', 'Zdravstveno veleučilište u Zagrebu', 'Javna veleučilišta', 'Zdravstveno veleučilište u Zagrebu', 'Redovni', 'Radna terapija (stručni)', 'Zagreb', 50.0, 1033.0, 127.0, 2.54, 0, 53.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Rudarsko-geološko-naftni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Naftno rudarstvo', 'Zagreb', 55.0, 838.0, 123.0, 2.24, 0, 52.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet elektrotehnike i računarstva, Fakultet političkih znanosti, Fakultet prometnih znanosti, Građevinski fakultet, Fakultet kemijskog inženjerstva i tehnologije, Geodetski fakultet, Rudarsko-geološko-naftni fakultet, Filozofski fakultet, Pravni fakultet, Fakultet strojarstva i brodogradnje i Fakultet organizacije i informatike Sveučilišta u Zagrebu', 'Redovni', 'Vojno inženjerstvo', 'Zagreb', 53.0, 126.0, 73.0, 1.38, 0, 52.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet političkih znanosti, Filozofski fakultet, Fakultet elektrotehnike i računarstva, Fakultet strojarstva i brodogradnje, Pravni fakultet i Fakultet organizacije i informatike Sveučilišta u Zagrebu', 'Redovni', 'Vojno vođenje i upravljanje', 'Zagreb', 53.0, 260.0, 157.0, 2.96, 0, 52.0]
[2014, 'l', 'Zdravstveno veleučilište u Zagrebu', 'Javna veleučilišta', 'Zdravstveno veleučilište u Zagrebu', 'Redovni', 'Medicinsko-laboratorijska dijagnostika (stručni)', 'Zagreb', 50.0, 882.0, 157.0, 3.14, 0, 52.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Tehnički fakultet Sveučilišta u Rijeci', 'Redovni', 'Računarstvo', 'Rijeka', 52.0, 512.0, 95.0, 1.83, 0, 52.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Bachelor Degree in Business', 'Zagreb', 55.0, 214.0, 48.0, 0.87, 0, 52.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet za dentalnu medicinu i zdravstvo Osijek', 'Redovni', 'Sestrinstvo', 'Osijek', 50.0, 529.0, 117.0, 2.34, 0, 51.0]
[2014, 'l', 'Zdravstveno veleučilište u Zagrebu', 'Javna veleučilišta', 'Zdravstveno veleučilište u Zagrebu', 'Redovni', 'Sanitarno inženjerstvo (stručni)', 'Zagreb', 50.0, 933.0, 141.0, 2.82, 0, 51.0]
[2014, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za francuske i frankofonske studije Sveučilišta u Zadru', 'Redovni', 'Francuski jezik i književnost (dvopredmetni)', 'Zadar', 52.0, 241.0, 26.0, 0.5, 0, 51.0]
[2014, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za turizam i komunikacijske znanosti Sveučilišta u Zadru', 'Redovni', 'Kultura i turizam', 'Zadar', 51.0, 406.0, 88.0, 1.73, 0, 51.0]
[2014, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za talijanistiku Sveučilišta u Zadru', 'Redovni', 'Talijanski jezik i književnost (dvopredmetni)', 'Zadar', 52.0, 201.0, 32.0, 0.62, 0, 51.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet filozofije i religijskih znanosti', 'Redovni', 'Filozofija i religijske znanosti ', 'Zagreb', 50.0, 294.0, 60.0, 1.2, 0, 50.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Prirodoslovno-matematički fakultet Sveučilišta u Zagrebu', 'Redovni', 'Fizika; smjer: istraživački', 'Zagreb', 55.0, 501.0, 74.0, 1.35, 0, 50.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Rudarsko-geološko-naftni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Geološko inženjerstvo', 'Zagreb', 55.0, 563.0, 59.0, 1.07, 0, 50.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Fakultet elektrotehnike, strojarstva i brodogradnje Sveučilišta u Splitu', 'Redovni', 'Industrijsko inženjerstvo', 'Split', 50.0, 229.0, 41.0, 0.82, 0, 50.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Rijeci', 'Redovni', 'Filozofija (dvopredmetni)', 'Rijeka', 52.0, 287.0, 29.0, 0.56, 0, 50.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Prehrambeno-biotehnološki fakultet Sveučilišta u Zagrebu', 'Redovni', 'Nutricionizam', 'Zagreb', 51.0, 600.0, 87.0, 1.71, 0, 50.0]
[2014, 'l', 'Zdravstveno veleučilište u Zagrebu', 'Javna veleučilišta', 'Zdravstveno veleučilište u Zagrebu', 'Redovni', 'Radiološka tehnologija (stručni)', 'Zagreb', 50.0, 870.0, 165.0, 3.3, 0, 50.0]
[2014, 'l', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Javna veleučilišta', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Redovni', 'Trgovina (stručni)', 'Vukovar', 50.0, 210.0, 69.0, 1.38, 0, 50.0]
[2014, 'l', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Javna veleučilišta', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Redovni', 'Upravni studij (stručni)', 'Vukovar', 50.0, 207.0, 50.0, 1.0, 0, 50.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Odjel za fiziku Sveučilišta u Osijeku', 'Redovni', 'Fizika', 'Osijek', 51.0, 226.0, 48.0, 0.94, 0, 50.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Splitu', 'Redovni', 'Turističko poslovanje (stručni)', 'Split', 50.0, 832.0, 112.0, 2.24, 0, 50.0]
[2014, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za filozofiju Sveučilišta u Zadru', 'Redovni', 'Filozofija (dvopredmetni)', 'Zadar', 52.0, 323.0, 17.0, 0.33, 0, 50.0]
[2014, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za pedagogiju Sveučilišta u Zadru', 'Redovni', 'Pedagogija (dvopredmetni)', 'Zadar', 52.0, 517.0, 44.0, 0.85, 0, 50.0]
[2014, 'l', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Redovni', 'Cestovni promet (stručni)', 'Rijeka', 50.0, 595.0, 114.0, 2.28, 0, 50.0]
[2014, 'l', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Redovni', 'Informatika (stručni)', 'Rijeka', 50.0, 503.0, 73.0, 1.46, 0, 50.0]
[2014, 'l', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Redovni', 'Promet; smjerovi: Cestovni promet, Poštanski promet (stručni)', 'Šibenik', 55.0, 220.0, 70.0, 1.27, 0, 50.0]
[2014, 'l', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Redovni', 'Upravni studij (stručni)', 'Šibenik', 55.0, 192.0, 45.0, 0.82, 0, 50.0]
[2014, 'l', 'Veleučilište u Bjelovaru', 'Privatna veleučilišta', 'Veleučilište u Bjelovaru', 'Redovni', 'Mehatronika (stručni)', 'Bjelovar', 50.0, 136.0, 42.0, 0.84, 0, 50.0]
[2014, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za kroatistiku Sveučilišta u Zadru', 'Redovni', 'Hrvatski jezik i književnost', 'Zadar', 55.0, 367.0, 58.0, 1.05, 0, 50.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Učiteljski fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Rani i predškolski odgoj i obrazovanje (izvanredni) (izvanredni)', 'Petrinja', 50.0, 355.0, 104.0, 2.08, 0, 50.0]
[2014, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za ekonomiju Sveučilišta u Zadru', 'Izvanredni', 'Menadžment  (izvanredni)', 'Zadar', 52.0, 153.0, 42.0, 0.81, 0, 50.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet agrobiotehničkih znanosti Osijek', 'Redovni', 'Poljoprivreda; smjer: Agroekonomika', 'Osijek', 52.0, 537.0, 66.0, 1.27, 0, 50.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet agrobiotehničkih znanosti Osijek', 'Redovni', 'Poljoprivreda; smjer: Bilinogojstvo', 'Osijek', 52.0, 394.0, 76.0, 1.46, 0, 50.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet agrobiotehničkih znanosti Osijek', 'Redovni', 'Poljoprivreda; smjer: Mehanizacija', 'Osijek', 52.0, 368.0, 71.0, 1.37, 0, 50.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet agrobiotehničkih znanosti Osijek', 'Redovni', 'Poljoprivreda; smjer: Zootehnika', 'Osijek', 52.0, 379.0, 70.0, 1.35, 0, 50.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet agrobiotehničkih znanosti Osijek', 'Redovni', 'Poljoprivreda; smjer: Hortikultura', 'Osijek', 52.0, 490.0, 73.0, 1.4, 0, 50.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Hrvatski studiji Sveučilišta u Zagrebu', 'Redovni', 'Psihologija (jednopredmetni)', 'Zagreb', 49.0, 377.0, 87.0, 1.78, 0, 49.0]
[2014, 'l', 'Veleučilište u Požegi', 'Javna veleučilišta', 'Veleučilište u Požegi', 'Redovni', 'Računovodstvo (stručni)', 'Požega', 65.0, 166.0, 36.0, 0.55, 0, 49.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Rijeci', 'Redovni', 'Upravni studij (stručni)', 'Rijeka', 50.0, 325.0, 53.0, 1.06, 0, 48.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Etnologija i kulturna antropologija (dvopredmetni)', 'Zagreb', 52.0, 478.0, 22.0, 0.42, 0, 48.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Katolički bogoslovni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Filozofsko - teološki studij', 'Zagreb', 95.0, 94.0, 70.0, 0.74, 0, 48.0]
[2014, 'l', 'Hrvatsko katoličko sveučilište u Zagrebu', 'Privatna sveučilišta', 'Hrvatsko katoličko sveučilište u Zagrebu', 'Redovni', 'Psihologija', 'Zagreb', 45.0, 491.0, 153.0, 3.4, 0, 47.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Talijanistika (dvopredmetni)', 'Zagreb', 66.0, 151.0, 32.0, 0.48, 0, 47.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet organizacije i informatike u Varaždinu Sveučilišta u Zagrebu', 'Izvanredni', 'Primjena informacijske tehnologije u poslovanju (izvanredni, stručni)', 'Sisak', 50.0, 93.0, 32.0, 0.64, 0, 47.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Rijeci', 'Redovni', 'Engleski jezik i književnost (dvopredmetni)', 'Rijeka', 47.0, 303.0, 91.0, 1.94, 0, 46.0]
[2014, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za izobrazbu učitelja i odgojitelja Sveučilišta u Zadru', 'Redovni', 'Učiteljski studij', 'Zadar', 47.0, 501.0, 55.0, 1.17, 0, 46.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Splitu', 'Izvanredni', 'Upravni studij (izvanredni, stručni)', 'Split', 170.0, 130.0, 29.0, 0.17, 0, 46.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Splitu', 'Redovni', 'Učiteljski studij', 'Split', 45.0, 262.0, 61.0, 1.36, 0, 45.0]
[2014, 'l', 'Hrvatsko katoličko sveučilište u Zagrebu', 'Privatna sveučilišta', 'Hrvatsko katoličko sveučilište u Zagrebu', 'Redovni', 'Povijest', 'Zagreb', 45.0, 151.0, 57.0, 1.27, 0, 45.0]
[2014, 'l', 'Hrvatsko katoličko sveučilište u Zagrebu', 'Privatna sveučilišta', 'Hrvatsko katoličko sveučilište u Zagrebu', 'Redovni', 'Sociologija', 'Zagreb', 45.0, 149.0, 48.0, 1.07, 0, 45.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Fakultet zdravstvenih studija Sveučilišta u Rijeci', 'Izvanredni', 'Sestrinstvo (izvanredni, stručni)', 'Karlovac', 45.0, 140.0, 50.0, 1.11, 0, 45.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Fakultet zdravstvenih studija Sveučilišta u Rijeci', 'Izvanredni', 'Sestrinstvo (izvanredni, stručni)', 'Rijeka', 45.0, 164.0, 102.0, 2.27, 0, 45.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Odjel za matematiku Sveučilišta u Rijeci', 'Redovni', 'Matematika', 'Rijeka', 45.0, 216.0, 38.0, 0.84, 0, 45.0]
